SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,genre_larger
My HoodYoung Jeezy,Young Jeezy,My Hood,[],,,,,,,,,,,,,,,,,,,,
Ghetto Story Chapter 2Cham Featuring Alicia Keys,Cham Featuring Alicia Keys,Ghetto Story Chapter 2,"['dancehall', 'lovers rock', 'old school dancehall', 'reggae fusion', 'riddim', 'soca']",4lhwhaW9bTJ3GdSyEP8mah,https://p.scdn.co/mp3-preview/ba0d05729f0854703cbc3b319472e0a1d9f31363?cid=b8d3901151d34489a160e3cf0ab1fa94,Ghetto Story (Explicit Content U.S. Version),False,285480.0,41.0,0.623,0.642,2.0,-5.28,1.0,0.301,0.357,0.0,0.227,0.675,103.239,5.0,dancehall,dancehall
GalleryMario Vazquez,Mario Vazquez,Gallery,['urban contemporary'],7yVJlhAZlZ4O1jlJCkMXD6,https://p.scdn.co/mp3-preview/060dd4bcb2c81f5b75183aacb6b563b8f6b524a0?cid=b8d3901151d34489a160e3cf0ab1fa94,Mario Vazquez,False,223613.0,52.0,0.593,0.651,9.0,-6.904,0.0,0.135,0.0169,0.0,0.141,0.323,86.535,4.0,urban contemporary,urban contemporary
Just Like YouHannah Montana,Hannah Montana,Just Like You,"['dance pop', 'pop', 'post-teen pop', 'social media pop']",1qsN5cpqU6quWtL9lgyA1v,,Hannah Montana,False,194306.0,43.0,0.622,0.858,4.0,-3.09,1.0,0.0386,0.0055,0.0,0.104,0.67,141.003,4.0,dance pop,pop
Given UpLinkin Park,Linkin Park,Given Up,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",1fLlRApgzxWweF1JTf8yM5,https://p.scdn.co/mp3-preview/ab38812ac47dbfe4d4d70abc375311bd8a2511a6?cid=b8d3901151d34489a160e3cf0ab1fa94,Minutes to Midnight,True,189293.0,68.0,0.655,0.885,7.0,-4.116,1.0,0.0438,0.00117,0.000473,0.0448,0.938,100.088,4.0,post-grunge,post-grunge
Dreaming With A Broken HeartJohn Mayer,John Mayer,Dreaming With A Broken Heart,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",7keXdrB4mz57u4b8YkCwag,https://p.scdn.co/mp3-preview/7364aa498317a18f89f3440a84bafb708ac2f7eb?cid=b8d3901151d34489a160e3cf0ab1fa94,Continuum,False,245746.0,67.0,0.608,0.351,0.0,-9.316,1.0,0.03,0.557,0.00892,0.201,0.157,135.976,4.0,pop,pop
In Love With A GirlGavin DeGraw,Gavin DeGraw,In Love With A Girl,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",3zcmWxxUA7Em7X3IBqZGUo,https://p.scdn.co/mp3-preview/994bd59102f30040b23593d69e80da8164f3aba6?cid=b8d3901151d34489a160e3cf0ab1fa94,Gavin DeGraw,False,206000.0,51.0,0.439,0.906,3.0,-4.8,1.0,0.0439,0.0193,0.0,0.373,0.687,161.905,4.0,pop,pop
I'm AliveDavid Cook,David Cook,I'm Alive,"['idol', 'neo mellow', 'pop rock', 'talent show']",,,,,,,,,,,,,,,,,,,pop rock,rock
Mamma MiaMeryl Streep,Meryl Streep,Mamma Mia,['hollywood'],4nI8e3fy1hHvhCvJURv5JI,,Mamma Mia! The Movie Soundtrack,False,214906.0,65.0,0.746,0.848,2.0,-4.638,1.0,0.0331,0.15,2.18e-06,0.37,0.756,138.047,4.0,hollywood,hollywood
Leave Out All The RestLinkin Park,Linkin Park,Leave Out All The Rest,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0sp00HSXkQyqTa6QqM0O8V,https://p.scdn.co/mp3-preview/ebe5e431132a55286d6cd339a0d73cb8f0873ff4?cid=b8d3901151d34489a160e3cf0ab1fa94,Minutes to Midnight,False,209306.0,70.0,0.509,0.629,0.0,-6.434,1.0,0.0335,0.209,1.99e-06,0.369,0.237,80.012,4.0,post-grunge,post-grunge
Let MePat Green,Pat Green,Let Me,['texas country'],7D3XZFoMd9VyeHq4bNudwm,https://p.scdn.co/mp3-preview/8e66a341b29b321d40190cbcf6d2996c5dfaa04e?cid=b8d3901151d34489a160e3cf0ab1fa94,Let Me,False,234306.0,33.0,0.456,0.642,10.0,-5.343,1.0,0.0285,0.0443,5.99e-05,0.0959,0.513,143.852,4.0,texas country,country
"It's Alright, It's OKAshley Tisdale",Ashley Tisdale,"It's Alright, It's OK","['dance pop', 'pop', 'post-teen pop', 'viral pop']",1bYtKF2sY2wLU6xdVaqIqD,https://p.scdn.co/mp3-preview/e3172dab16feb0530f885410b3c4c558d328344b?cid=b8d3901151d34489a160e3cf0ab1fa94,Guilty Pleasure,False,179200.0,57.0,0.528,0.923,1.0,-1.884,0.0,0.058,0.00536,1.46e-05,0.134,0.267,130.067,4.0,dance pop,pop
NotionKings Of Leon,Kings Of Leon,Notion,"['modern rock', 'rock']",40e9kU9Wd4vbedqSA7Io4n,https://p.scdn.co/mp3-preview/2c7a70d1bbdb4b109acf55b73130a8a92ca9594e?cid=b8d3901151d34489a160e3cf0ab1fa94,Only By The Night,False,180840.0,59.0,0.433,0.887,4.0,-5.111,1.0,0.047,0.00597,2.87e-05,0.119,0.426,142.968,4.0,rock,rock
History In The MakingDarius Rucker,Darius Rucker,History In The Making,"['contemporary country', 'country', 'country road', 'modern country rock']",1J4HTEFSDx9DWyJVH5uv1b,,Learn To Live,False,209480.0,45.0,0.475,0.718,0.0,-5.638,1.0,0.034,0.0373,0.0,0.326,0.453,157.722,4.0,country,country
I Get It InOmarion Featuring Gucci Mane,Omarion Featuring Gucci Mane,I Get It In,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",2E6gb0Ngrvun6CUAUkvZPI,https://p.scdn.co/mp3-preview/e06ca3c550f777e474292d9729d8b2caf98e78c9?cid=b8d3901151d34489a160e3cf0ab1fa94,Ollusion,True,187533.0,32.0,0.721,0.797,5.0,-4.549,0.0,0.135,0.00274,0.0,0.0841,0.674,154.086,4.0,dance pop,pop
First DanceJustin Bieber Featuring Usher,Justin Bieber Featuring Usher,First Dance,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",4bPeekGfzuqkmlpKiJur5o,,My World,False,222333.0,49.0,0.646,0.527,11.0,-7.356,1.0,0.0478,0.0168,0.0,0.204,0.287,68.501,4.0,dance pop,pop
