Song,Performer,SongID,Year,Peak Position,Artist_Name
Paralyzer,Finger Eleven,ParalyzerFinger Eleven,2008,6.0,Finger Eleven
That Other Woman,Changing Faces,That Other WomanChanging Faces,2000,64.0,Changing Faces
Can't Believe,Faith Evans Featuring Carl Thomas,Can't BelieveFaith Evans Featuring Carl Thomas,2001,56.0,Faith Evans
Radio,Darius Rucker,RadioDarius Rucker,2013,65.0,Darius Rucker
Radio,Darius Rucker,RadioDarius Rucker,2014,65.0,Darius Rucker
Ride Wit U,Joe Featuring G-Unit,Ride Wit UJoe Featuring G-Unit,2004,56.0,Joe
Smoke,A Thousand Horses,SmokeA Thousand Horses,2015,47.0,A Thousand Horses
Red Light,David Nail,Red LightDavid Nail,2009,54.0,David Nail
Red Light,David Nail,Red LightDavid Nail,2009,54.0,Linda Clifford
Red Light,David Nail,Red LightDavid Nail,2010,54.0,David Nail
Red Light,David Nail,Red LightDavid Nail,2010,54.0,Linda Clifford
Secrets,Mary Lambert,SecretsMary Lambert,2014,66.0,Mary Lambert
Secrets,Mary Lambert,SecretsMary Lambert,2014,66.0,OneRepublic
Secrets,Mary Lambert,SecretsMary Lambert,2014,66.0,Mac Davis
Secrets,OneRepublic,SecretsOneRepublic,2010,21.0,Mary Lambert
Secrets,OneRepublic,SecretsOneRepublic,2010,21.0,OneRepublic
Secrets,OneRepublic,SecretsOneRepublic,2010,21.0,Mac Davis
Secrets,OneRepublic,SecretsOneRepublic,2011,21.0,Mary Lambert
Secrets,OneRepublic,SecretsOneRepublic,2011,21.0,OneRepublic
Secrets,OneRepublic,SecretsOneRepublic,2011,21.0,Mac Davis
Don't Mess With My Man,Nivea Featuring Brian & Brandon Casey,Don't Mess With My ManNivea Featuring Brian & Brandon Casey,2002,8.0,Nivea
Don't Mess With My Man,Nivea Featuring Brian & Brandon Casey,Don't Mess With My ManNivea Featuring Brian & Brandon Casey,2003,8.0,Nivea
Better Days,Goo Goo Dolls,Better DaysGoo Goo Dolls,2005,36.0,Goo Goo Dolls
Better Days,Goo Goo Dolls,Better DaysGoo Goo Dolls,2005,36.0,WC
Better Days,Goo Goo Dolls,Better DaysGoo Goo Dolls,2005,36.0,Melissa Manchester
Better Days,Goo Goo Dolls,Better DaysGoo Goo Dolls,2006,36.0,Goo Goo Dolls
Better Days,Goo Goo Dolls,Better DaysGoo Goo Dolls,2006,36.0,WC
Better Days,Goo Goo Dolls,Better DaysGoo Goo Dolls,2006,36.0,Melissa Manchester
Bo$$,Fifth Harmony,Bo$$Fifth Harmony,2014,43.0,Fifth Harmony
She Misses Him,Tim Rushlow,She Misses HimTim Rushlow,2001,59.0,Tim Rushlow
Somewhere In My Car,Keith Urban,Somewhere In My CarKeith Urban,2014,49.0,Keith Urban
Somewhere In My Car,Keith Urban,Somewhere In My CarKeith Urban,2015,49.0,Keith Urban
Something,Lasgo,SomethingLasgo,2002,35.0,Lasgo
Something,Lasgo,SomethingLasgo,2002,35.0,Johnny Rodriguez
Something,Lasgo,SomethingLasgo,2002,35.0,Shirley Bassey
Something,Lasgo,SomethingLasgo,2002,35.0,Booker T. & The MG's
Something,Lasgo,SomethingLasgo,2002,35.0,The Beatles
Something,Lasgo,SomethingLasgo,2003,35.0,Lasgo
Something,Lasgo,SomethingLasgo,2003,35.0,Johnny Rodriguez
Something,Lasgo,SomethingLasgo,2003,35.0,Shirley Bassey
Something,Lasgo,SomethingLasgo,2003,35.0,Booker T. & The MG's
Something,Lasgo,SomethingLasgo,2003,35.0,The Beatles
Selfish,Slum Village Featuring Kanye West & John Legend,SelfishSlum Village Featuring Kanye West & John Legend,2004,55.0,Slum Village
Don't Judge Me,Chris Brown,Don't Judge MeChris Brown,2013,67.0,Chris Brown
Don't Judge Me,Chris Brown,Don't Judge MeChris Brown,2012,67.0,Chris Brown
Parking Lot Party,Lee Brice,Parking Lot PartyLee Brice,2013,62.0,Lee Brice
River Bank,Brad Paisley,River BankBrad Paisley,2014,54.0,Brad Paisley
Songs About Me,Trace Adkins,Songs About MeTrace Adkins,2005,59.0,Trace Adkins
Charlie Last Name: Wilson,Charlie Wilson,Charlie Last Name: WilsonCharlie Wilson,2005,67.0,Charlie Wilson
Buzzin',Mann,Buzzin'Mann,2011,61.0,Mann
Buzzin',Mann,Buzzin'Mann,2011,61.0,Shwayze
Buzzin',Shwayze Featuring Cisco Adler,Buzzin'Shwayze Featuring Cisco Adler,2008,46.0,Mann
Buzzin',Shwayze Featuring Cisco Adler,Buzzin'Shwayze Featuring Cisco Adler,2008,46.0,Shwayze
Some Nights,fun.,Some Nightsfun.,2012,3.0,fun.
Some Nights,fun.,Some Nightsfun.,2013,3.0,fun.
Bad Day,Fuel,Bad DayFuel,2001,64.0,Justin Bieber
Bad Day,Fuel,Bad DayFuel,2001,64.0,Alvin & The Chipmunks
Bad Day,Fuel,Bad DayFuel,2001,64.0,Daniel Powter
Bad Day,Fuel,Bad DayFuel,2001,64.0,Fuel
Bad Day,Justin Bieber,Bad DayJustin Bieber,2013,53.0,Justin Bieber
Bad Day,Justin Bieber,Bad DayJustin Bieber,2013,53.0,Alvin & The Chipmunks
Bad Day,Justin Bieber,Bad DayJustin Bieber,2013,53.0,Daniel Powter
Bad Day,Justin Bieber,Bad DayJustin Bieber,2013,53.0,Fuel
Bad Day,Daniel Powter,Bad DayDaniel Powter,2006,1.0,Justin Bieber
Bad Day,Daniel Powter,Bad DayDaniel Powter,2006,1.0,Alvin & The Chipmunks
Bad Day,Daniel Powter,Bad DayDaniel Powter,2006,1.0,Daniel Powter
Bad Day,Daniel Powter,Bad DayDaniel Powter,2006,1.0,Fuel
Bad Day,Alvin And The Chipmunks,Bad DayAlvin And The Chipmunks,2008,67.0,Justin Bieber
Bad Day,Alvin And The Chipmunks,Bad DayAlvin And The Chipmunks,2008,67.0,Alvin & The Chipmunks
Bad Day,Alvin And The Chipmunks,Bad DayAlvin And The Chipmunks,2008,67.0,Daniel Powter
Bad Day,Alvin And The Chipmunks,Bad DayAlvin And The Chipmunks,2008,67.0,Fuel
Building Bridges,Brooks & Dunn With Sheryl Crow & Vince Gill,Building BridgesBrooks & Dunn With Sheryl Crow & Vince Gill,2006,66.0,Brooks & Dunn
Doesn't Remind Me,Audioslave,Doesn't Remind MeAudioslave,2005,68.0,Audioslave
Break My Bank,New Boyz Featuring Iyaz,Break My BankNew Boyz Featuring Iyaz,2010,68.0,New Boyz
Rodeo,Juvenile,RodeoJuvenile,2006,41.0,Juvenile
Rodeo,Juvenile,RodeoJuvenile,2006,41.0,95 South
Rodeo,Juvenile,RodeoJuvenile,2005,41.0,Juvenile
Rodeo,Juvenile,RodeoJuvenile,2005,41.0,95 South
Sex Therapy,Robin Thicke,Sex TherapyRobin Thicke,2010,54.0,Robin Thicke
Rush,Aly & AJ,RushAly & AJ,2006,59.0,78violet
Rush,Aly & AJ,RushAly & AJ,2006,59.0,Big Audio
One More Time,Daft Punk,One More TimeDaft Punk,2001,61.0,Daft Punk
One More Time,Daft Punk,One More TimeDaft Punk,2001,61.0,Real McCoy
One More Time,Daft Punk,One More TimeDaft Punk,2001,61.0,The Ray Charles Singers
As If,Sara Evans,As IfSara Evans,2007,62.0,Sara Evans
Quickie,Miguel,QuickieMiguel,2011,62.0,Miguel
Show Me How To Live,Audioslave,Show Me How To LiveAudioslave,2003,67.0,Audioslave
Ch-Check It Out,Beastie Boys,Ch-Check It OutBeastie Boys,2004,68.0,Beastie Boys
Brighter Than The Sun,Colbie Caillat,Brighter Than The SunColbie Caillat,2011,47.0,Colbie Caillat
Brighter Than The Sun,Colbie Caillat,Brighter Than The SunColbie Caillat,2012,47.0,Colbie Caillat
Sunshine & Whiskey,Frankie Ballard,Sunshine & WhiskeyFrankie Ballard,2014,57.0,Frankie Ballard
Amarillo Sky,Jason Aldean,Amarillo SkyJason Aldean,2006,59.0,Jason Aldean
Amarillo Sky,Jason Aldean,Amarillo SkyJason Aldean,2007,59.0,Jason Aldean
All Your Life,The Band Perry,All Your LifeThe Band Perry,2011,37.0,The Band Perry
All Your Life,The Band Perry,All Your LifeThe Band Perry,2012,37.0,The Band Perry
The A Team,Ed Sheeran,The A TeamEd Sheeran,2012,16.0,Ed Sheeran
The A Team,Ed Sheeran,The A TeamEd Sheeran,2012,16.0,SSgt Barry Sadler
The A Team,Ed Sheeran,The A TeamEd Sheeran,2013,16.0,Ed Sheeran
The A Team,Ed Sheeran,The A TeamEd Sheeran,2013,16.0,SSgt Barry Sadler
Come Back To Me,Vanessa Hudgens,Come Back To MeVanessa Hudgens,2006,55.0,David Cook
Come Back To Me,Vanessa Hudgens,Come Back To MeVanessa Hudgens,2006,55.0,Vanessa Hudgens
Come Back To Me,Vanessa Hudgens,Come Back To MeVanessa Hudgens,2006,55.0,Janet Jackson
Come Back To Me,Vanessa Hudgens,Come Back To MeVanessa Hudgens,2007,55.0,David Cook
Come Back To Me,Vanessa Hudgens,Come Back To MeVanessa Hudgens,2007,55.0,Vanessa Hudgens
Come Back To Me,Vanessa Hudgens,Come Back To MeVanessa Hudgens,2007,55.0,Janet Jackson
Come Back To Me,David Cook,Come Back To MeDavid Cook,2009,63.0,David Cook
Come Back To Me,David Cook,Come Back To MeDavid Cook,2009,63.0,Vanessa Hudgens
Come Back To Me,David Cook,Come Back To MeDavid Cook,2009,63.0,Janet Jackson
Baby Girl,Sugarland,Baby GirlSugarland,2005,38.0,Sugarland
Baby Girl,Sugarland,Baby GirlSugarland,2004,38.0,Sugarland
Ball,T.I. Featuring Lil Wayne,BallT.I. Featuring Lil Wayne,2012,50.0,T.I.
Ball,T.I. Featuring Lil Wayne,BallT.I. Featuring Lil Wayne,2013,50.0,T.I.
Beautiful Monster,Ne-Yo,Beautiful MonsterNe-Yo,2010,53.0,Ne-Yo
Dare (La La La),Shakira,Dare (La La La)Shakira,2014,53.0,Shakira
Animal,Neon Trees,AnimalNeon Trees,2010,13.0,Glee Cast
Animal,Neon Trees,AnimalNeon Trees,2010,13.0,Neon Trees
Animal,Neon Trees,AnimalNeon Trees,2010,13.0,Def Leppard
Animal,Neon Trees,AnimalNeon Trees,2011,13.0,Glee Cast
Animal,Neon Trees,AnimalNeon Trees,2011,13.0,Neon Trees
Animal,Neon Trees,AnimalNeon Trees,2011,13.0,Def Leppard
Animal,Glee Cast,AnimalGlee Cast,2011,62.0,Glee Cast
Animal,Glee Cast,AnimalGlee Cast,2011,62.0,Neon Trees
Animal,Glee Cast,AnimalGlee Cast,2011,62.0,Def Leppard
Take It To The Head,"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne","Take It To The HeadDJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",2012,58.0,DJ Khaled
Cold Day In July,Dixie Chicks,Cold Day In JulyDixie Chicks,2000,65.0,Dixie Chicks
People Like Us,Kelly Clarkson,People Like UsKelly Clarkson,2013,65.0,Kelly Clarkson
Come Wake Me Up,Rascal Flatts,Come Wake Me UpRascal Flatts,2012,52.0,Rascal Flatts
Play Something Country,Brooks & Dunn,Play Something CountryBrooks & Dunn,2005,37.0,Brooks & Dunn
Crawling In The Dark,Hoobastank,Crawling In The DarkHoobastank,2002,68.0,Hoobastank
Anywhere With You,Jake Owen,Anywhere With YouJake Owen,2013,46.0,Jake Owen
Anywhere With You,Jake Owen,Anywhere With YouJake Owen,2013,46.0,Rubber Rodeo
Come On Get Higher,Matt Nathanson,Come On Get HigherMatt Nathanson,2008,59.0,Matt Nathanson
Come On Get Higher,Matt Nathanson,Come On Get HigherMatt Nathanson,2009,59.0,Matt Nathanson
Somebody Told Me,The Killers,Somebody Told MeThe Killers,2004,51.0,The Killers
Somebody Told Me,The Killers,Somebody Told MeThe Killers,2005,51.0,The Killers
Bring It On Home,Little Big Town,Bring It On HomeLittle Big Town,2006,58.0,Little Big Town
Bring It On Home,Little Big Town,Bring It On HomeLittle Big Town,2006,58.0,Lou Rawls
Pumped Up Kicks,Foster The People,Pumped Up KicksFoster The People,2011,3.0,Foster The People
Pumped Up Kicks,Foster The People,Pumped Up KicksFoster The People,2012,3.0,Foster The People
All About Tonight,Blake Shelton,All About TonightBlake Shelton,2010,37.0,Blake Shelton
Roll With It,Easton Corbin,Roll With ItEaston Corbin,2010,55.0,Easton Corbin
Roll With It,Easton Corbin,Roll With ItEaston Corbin,2010,55.0,Steve Winwood
Say I Yi Yi,Ying Yang Twins,Say I Yi YiYing Yang Twins,2002,56.0,Ying Yang Twins
Best I Ever Had (Grey Sky Morning),Vertical Horizon,Best I Ever Had (Grey Sky Morning)Vertical Horizon,2001,58.0,Vertical Horizon
Swag Surfin',F.L.Y. (Fast Life Yungstaz),Swag Surfin'F.L.Y. (Fast Life Yungstaz),2009,62.0,Fast Life Yungstaz
Set It Off,Juvenile,Set It OffJuvenile,2001,65.0,Juvenile
Addicted,Saving Abel,AddictedSaving Abel,2008,20.0,Saving Abel
Addicted,Saving Abel,AddictedSaving Abel,2008,20.0,Simple Plan
Addicted,Saving Abel,AddictedSaving Abel,2009,20.0,Saving Abel
Addicted,Saving Abel,AddictedSaving Abel,2009,20.0,Simple Plan
Addicted,Simple Plan,AddictedSimple Plan,2003,45.0,Saving Abel
Addicted,Simple Plan,AddictedSimple Plan,2003,45.0,Simple Plan
Spin,Lifehouse,SpinLifehouse,2003,71.0,Lifehouse
Spin,Lifehouse,SpinLifehouse,2002,71.0,Lifehouse
Take Me Out,Franz Ferdinand,Take Me OutFranz Ferdinand,2004,66.0,Franz Ferdinand
Always The Love Songs,Eli Young Band,Always The Love SongsEli Young Band,2009,69.0,Eli Young Band
Cater 2 U,Destiny's Child,Cater 2 UDestiny's Child,2005,14.0,Destiny's Child
Sex On Fire,Kings Of Leon,Sex On FireKings Of Leon,2008,56.0,Kings Of Leon
Sex On Fire,Kings Of Leon,Sex On FireKings Of Leon,2009,56.0,Kings Of Leon
Bother,Stone Sour,BotherStone Sour,2002,56.0,Stone Sour
Bother,Stone Sour,BotherStone Sour,2003,56.0,Stone Sour
Dangerously In Love,Beyonce,Dangerously In LoveBeyonce,2004,57.0,Beyonce
Dangerously In Love,Beyonce,Dangerously In LoveBeyonce,2005,57.0,Beyonce
Back Like That,Ghostface Killah Featuring Ne-Yo,Back Like ThatGhostface Killah Featuring Ne-Yo,2006,61.0,Ghostface Killah
Compass,Lady Antebellum,CompassLady Antebellum,2014,46.0,Lady Antebellum
Compass,Lady Antebellum,CompassLady Antebellum,2013,46.0,Lady Antebellum
Schism,Tool,SchismTool,2001,67.0,Tool
Scars,Papa Roach,ScarsPapa Roach,2005,15.0,Papa Roach
Starstrukk,3OH!3 Featuring Katy Perry,Starstrukk3OH!3 Featuring Katy Perry,2009,66.0,3OH!3
Put It Down,Brandy Featuring Chris Brown,Put It DownBrandy Featuring Chris Brown,2012,65.0,Brandy
Songs About Rain,Gary Allan,Songs About RainGary Allan,2004,71.0,Gary Allan
Away From Me,Puddle Of Mudd,Away From MePuddle Of Mudd,2004,72.0,Puddle Of Mudd
Away From Me,Puddle Of Mudd,Away From MePuddle Of Mudd,2003,72.0,Puddle Of Mudd
Crushin' It,Brad Paisley,Crushin' ItBrad Paisley,2015,66.0,Brad Paisley
Somebody's Hero,Jamie O'Neal,Somebody's HeroJamie O'Neal,2005,51.0,Jamie O'Neal
Please Don't Go,Tank,Please Don't GoTank,2007,42.0,Mike Posner
Please Don't Go,Tank,Please Don't GoTank,2007,42.0,Tank
Please Don't Go,Tank,Please Don't GoTank,2007,42.0,No Mercy
Please Don't Go,Tank,Please Don't GoTank,2007,42.0,Imx
Please Don't Go,Tank,Please Don't GoTank,2007,42.0,K.W.S.
Please Don't Go,Tank,Please Don't GoTank,2007,42.0,Boyz II Men
Please Don't Go,Tank,Please Don't GoTank,2007,42.0,KC & The Sunshine Band
Please Don't Go,Tank,Please Don't GoTank,2007,42.0,Ral Donner
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2010,16.0,Mike Posner
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2010,16.0,Tank
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2010,16.0,No Mercy
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2010,16.0,Imx
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2010,16.0,K.W.S.
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2010,16.0,Boyz II Men
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2010,16.0,KC & The Sunshine Band
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2010,16.0,Ral Donner
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2011,16.0,Mike Posner
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2011,16.0,Tank
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2011,16.0,No Mercy
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2011,16.0,Imx
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2011,16.0,K.W.S.
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2011,16.0,Boyz II Men
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2011,16.0,KC & The Sunshine Band
Please Don't Go,Mike Posner,Please Don't GoMike Posner,2011,16.0,Ral Donner
Someday Out Of The Blue,Elton John,Someday Out Of The BlueElton John,2000,49.0,Elton John
All The Right Moves,OneRepublic,All The Right MovesOneRepublic,2009,18.0,OneRepublic
All The Right Moves,OneRepublic,All The Right MovesOneRepublic,2009,18.0,Jennifer Warnes
All The Right Moves,OneRepublic,All The Right MovesOneRepublic,2010,18.0,OneRepublic
All The Right Moves,OneRepublic,All The Right MovesOneRepublic,2010,18.0,Jennifer Warnes
Round And Round,Jonell & Method Man,Round And RoundJonell & Method Man,2002,62.0,Jonell
Round And Round,Jonell & Method Man,Round And RoundJonell & Method Man,2002,62.0,Tevin Campbell
Round And Round,Jonell & Method Man,Round And RoundJonell & Method Man,2001,62.0,Jonell
Round And Round,Jonell & Method Man,Round And RoundJonell & Method Man,2001,62.0,Tevin Campbell
Rollin',Limp Bizkit,Rollin'Limp Bizkit,2000,65.0,Limp Bizkit
Rollin',Limp Bizkit,Rollin'Limp Bizkit,2001,65.0,Limp Bizkit
Cochise,Audioslave,CochiseAudioslave,2003,69.0,Audioslave
Cochise,Audioslave,CochiseAudioslave,2002,69.0,Audioslave
Bangarang,Skrillex Featuring Sirah,BangarangSkrillex Featuring Sirah,2012,72.0,Skrillex
A Woman's Love,Alan Jackson,A Woman's LoveAlan Jackson,2007,73.0,Alan Jackson
A Woman's Love,Alan Jackson,A Woman's LoveAlan Jackson,2007,73.0,Carla Thomas
A Little Bit Stronger,Sara Evans,A Little Bit StrongerSara Evans,2011,34.0,Sara Evans
Pour Me,Trick Pony,Pour MeTrick Pony,2001,71.0,Trick Pony
Creepin',Eric Church,Creepin'Eric Church,2012,56.0,Eric Church
Creepin',Eric Church,Creepin'Eric Church,2013,56.0,Eric Church
Say You Do,Dierks Bentley,Say You DoDierks Bentley,2015,52.0,Dierks Bentley
Don't Drop That Thun Thun!,The FiNATTiCZ,Don't Drop That Thun Thun!The FiNATTiCZ,2013,35.0,The FiNATTiCZ
Save A Horse (Ride A Cowboy),Big & Rich,Save A Horse (Ride A Cowboy)Big & Rich,2004,56.0,Big & Rich
Signs Of Love Makin',Tyrese,Signs Of Love Makin'Tyrese,2003,57.0,Tyrese
And Then What,Young Jeezy Featuring Mannie Fresh,And Then WhatYoung Jeezy Featuring Mannie Fresh,2005,67.0,Jeezy
Bartender Song,Rehab,Bartender SongRehab,2008,64.0,Rehab
Can't Let Go,Anthony Hamilton,Can't Let GoAnthony Hamilton,2006,71.0,Anthony Hamilton
Can't Let Go,Anthony Hamilton,Can't Let GoAnthony Hamilton,2006,71.0,Laurnea
Can't Let Go,Anthony Hamilton,Can't Let GoAnthony Hamilton,2006,71.0,Mariah Carey
Can't Let Go,Anthony Hamilton,Can't Let GoAnthony Hamilton,2006,71.0,Stephen Stills
Alcohol,Brad Paisley,AlcoholBrad Paisley,2005,28.0,Brad Paisley
Please Excuse My Hands,Plies Featuring Jamie Foxx & The-Dream,Please Excuse My HandsPlies Featuring Jamie Foxx & The-Dream,2008,66.0,Plies
Size Matters (Someday),Joe Nichols,Size Matters (Someday)Joe Nichols,2006,71.0,Joe Nichols
Small Town USA,Justin Moore,Small Town USAJustin Moore,2009,44.0,Justin Moore
Bittersweet,Fantasia,BittersweetFantasia,2010,74.0,Fantasia
Southern Comfort Zone,Brad Paisley,Southern Comfort ZoneBrad Paisley,2012,54.0,Brad Paisley
Southern Comfort Zone,Brad Paisley,Southern Comfort ZoneBrad Paisley,2013,54.0,Brad Paisley
Sex Room,Ludacris Featuring Trey Songz,Sex RoomLudacris Featuring Trey Songz,2010,69.0,Ludacris
Sunshine And Summertime,Faith Hill,Sunshine And SummertimeFaith Hill,2006,70.0,Faith Hill
Bad Habits,Maxwell,Bad HabitsMaxwell,2009,71.0,Maxwell
Bad Habits,Maxwell,Bad HabitsMaxwell,2010,71.0,Maxwell
Psycho,Puddle Of Mudd,PsychoPuddle Of Mudd,2008,67.0,Puddle Of Mudd
Psycho,Puddle Of Mudd,PsychoPuddle Of Mudd,2008,67.0,Bobby Hendricks
Sweetness,Jimmy Eat World,SweetnessJimmy Eat World,2002,75.0,Jimmy Eat World
Speed,Montgomery Gentry,SpeedMontgomery Gentry,2003,47.0,Montgomery Gentry
Speed,Montgomery Gentry,SpeedMontgomery Gentry,2003,47.0,Alpha Team
Bounce It,Juicy J Featuring Wale & Trey Songz,Bounce ItJuicy J Featuring Wale & Trey Songz,2013,74.0,Juicy J
Bounce It,Juicy J Featuring Wale & Trey Songz,Bounce ItJuicy J Featuring Wale & Trey Songz,2014,74.0,Juicy J
Right Where You Want Me,Jesse McCartney,Right Where You Want MeJesse McCartney,2006,33.0,Jesse McCartney
Dirrty,Christina Aguilera Featuring Redman,DirrtyChristina Aguilera Featuring Redman,2002,48.0,Christina Aguilera
Dirrty,Christina Aguilera Featuring Redman,DirrtyChristina Aguilera Featuring Redman,2003,48.0,Christina Aguilera
Barefoot And Crazy,Jack Ingram,Barefoot And CrazyJack Ingram,2009,64.0,Jack Ingram
Beautiful Goodbye,Jennifer Hanson,Beautiful GoodbyeJennifer Hanson,2003,76.0,Jennifer Hanson
Do I Wanna Know?,Arctic Monkeys,Do I Wanna Know?Arctic Monkeys,2014,70.0,Arctic Monkeys
Do I Wanna Know?,Arctic Monkeys,Do I Wanna Know?Arctic Monkeys,2013,70.0,Arctic Monkeys
That's What You Get,Paramore,That's What You GetParamore,2008,66.0,Paramore
Soldier Of Love,Sade,Soldier Of LoveSade,2010,52.0,Sade
Soldier Of Love,Sade,Soldier Of LoveSade,2010,52.0,Donny Osmond
Ching-A-Ling,Missy Elliott,Ching-A-LingMissy Elliott,2008,60.0,Missy Elliott
"A Little Less Sixteen Candles, A Little More Touch Me",Fall Out Boy,"A Little Less Sixteen Candles, A Little More Touch MeFall Out Boy",2006,65.0,Fall Out Boy
Send The Pain Below,Chevelle,Send The Pain BelowChevelle,2003,65.0,Chevelle
Only Prettier,Miranda Lambert,Only PrettierMiranda Lambert,2010,61.0,Miranda Lambert
Only Prettier,Miranda Lambert,Only PrettierMiranda Lambert,2011,61.0,Miranda Lambert
Rockstar,Nickelback,RockstarNickelback,2006,6.0,Nickelback
Rockstar,Nickelback,RockstarNickelback,2007,6.0,Nickelback
Rockstar,Nickelback,RockstarNickelback,2008,6.0,Nickelback
Cowboys And Angels,Dustin Lynch,Cowboys And AngelsDustin Lynch,2012,40.0,Dustin Lynch
***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2014,41.0,Beyonce
***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2015,41.0,Beyonce
Poetic Justice,Kendrick Lamar Featuring Drake,Poetic JusticeKendrick Lamar Featuring Drake,2012,26.0,Kendrick Lamar
Poetic Justice,Kendrick Lamar Featuring Drake,Poetic JusticeKendrick Lamar Featuring Drake,2013,26.0,Kendrick Lamar
Any Other Night,Sharissa,Any Other NightSharissa,2002,72.0,Sharissa
Close Your Eyes,Parmalee,Close Your EyesParmalee,2014,69.0,Parmalee
Close Your Eyes,Parmalee,Close Your EyesParmalee,2014,69.0,Edward Bear
Close Your Eyes,Parmalee,Close Your EyesParmalee,2014,69.0,Peaches & Herb
Close Your Eyes,Parmalee,Close Your EyesParmalee,2015,69.0,Parmalee
Close Your Eyes,Parmalee,Close Your EyesParmalee,2015,69.0,Edward Bear
